purchase,coupon,loyalty,age,months
41054.0,0,0.376,35.6,25
44084.0,1,0.021,34.3,21
37639.0,1,-1.205,40.3,20
22169.0,1,-1.664,30.1,25
56662.0,0,-0.31,34.6,24
45443.0,0,1.069,32.7,27
59804.0,0,1.086,27.6,22
72471.0,0,2.476,48.9,16
46051.0,0,-1.625,35.7,28
51576.0,1,0.317,42.3,21
52367.0,1,0.386,42.7,23
53016.0,0,2.044,48.8,24
30890.0,0,-0.556,48.8,28
71643.0,1,1.507,35.6,17
40213.0,0,-1.449,34.4,30
60083.0,1,1.202,42.2,26
33890.0,0,-0.807,28.5,21
43214.0,1,-0.924,46.6,18
54805.0,0,0.475,45.5,28
49005.0,0,-0.357,23.7,23
57674.0,1,0.354,67.7,16
55639.0,1,-0.041,39.4,27
30398.0,1,-0.735,50.8,15
47576.0,1,0.883,22.2,28
40315.0,0,-0.192,42.1,25
36873.0,0,-0.632,44.7,25
34065.0,1,-0.656,55.4,24
27519.0,1,-1.858,33.0,24
40089.0,0,-1.278,54.3,24
55205.0,1,0.37,31.0,37
48212.0,0,0.258,36.1,21
44187.0,0,-0.093,52.8,18
67232.0,1,1.368,33.4,31
47996.0,0,0.044,22.3,20
47607.0,1,0.058,32.6,21
60232.0,0,0.589,36.6,27
52749.0,1,0.397,46.2,22
59168.0,0,1.229,50.2,20
36886.0,0,-0.475,41.0,27
54687.0,0,0.157,58.5,31
45721.0,1,0.072,23.8,26
59792.0,1,-0.28,32.2,20
43688.0,0,-0.011,43.5,31
54061.0,0,1.005,36.5,26
59044.0,0,1.588,25.0,15
48766.0,0,0.119,41.8,27
39144.0,0,0.105,43.4,21
36375.0,1,0.353,35.6,14
63587.0,1,1.228,35.4,19
54324.0,1,0.715,34.8,22
63766.0,1,1.756,23.0,26
70598.0,0,1.987,43.8,26
57459.0,0,1.267,32.8,24
37216.0,1,-0.45,43.8,17
53837.0,1,-0.238,48.2,30
41378.0,0,-0.261,32.8,25
40856.0,1,-0.34,37.9,34
58171.0,0,1.122,52.2,18
27271.0,0,-0.51,41.0,29
42176.0,1,0.642,34.4,30
50377.0,0,-0.276,23.9,33
25052.0,1,-0.731,20.7,21
65983.0,1,1.357,45.5,27
34827.0,0,-1.285,25.6,19
64161.0,0,1.491,38.4,23
36444.0,1,-1.253,50.4,27
44143.0,1,0.638,48.1,18
55120.0,0,0.406,29.9,32
54922.0,1,0.402,53.8,29
36828.0,0,0.048,13.2,20
44793.0,0,-0.535,37.8,23
52279.0,0,-0.125,40.3,33
71920.0,1,1.496,40.2,26
53853.0,1,1.1,42.8,28
68098.0,0,2.379,40.7,22
59027.0,0,1.288,37.3,26
66460.0,1,0.768,35.7,29
35455.0,0,0.378,31.9,20
36744.0,1,0.016,32.4,21
53934.0,0,1.538,51.2,26
47608.0,1,-0.163,49.8,22
40835.0,1,-0.117,29.0,18
31670.0,0,-0.47,36.7,12
50556.0,1,0.704,16.0,21
88031.0,1,3.375,32.8,26
46269.0,0,-0.158,35.3,32
22062.0,1,-1.546,32.6,26
45215.0,1,-0.584,45.5,25
51983.0,1,0.99,41.1,24
48180.0,0,-0.247,34.1,25
41192.0,1,-0.372,28.6,17
56521.0,1,0.808,35.5,27
51250.0,1,0.02,59.8,26
32504.0,0,-0.771,21.8,32
60324.0,1,0.54,34.7,19
27691.0,0,-0.902,48.6,24
45311.0,0,-0.025,35.8,16
72345.0,1,1.944,30.6,26
23903.0,0,-2.154,31.0,29
61680.0,1,1.68,44.5,28
35276.0,0,-1.774,51.7,24
43001.0,0,0.314,10.3,25
5146.0,0,-2.034,41.7,26
56060.0,1,-0.216,34.8,20
35111.0,0,-0.672,51.3,20
41594.0,1,-0.564,45.4,29
18871.0,1,-0.789,47.5,26
60424.0,1,1.567,42.9,15
71107.0,0,1.047,37.3,29
27957.0,0,-1.486,27.6,13
40941.0,1,-1.703,35.0,25
45890.0,0,-0.105,40.8,24
25895.0,0,-1.355,56.0,20
59382.0,0,2.006,40.0,22
64794.0,0,1.467,26.7,21
64008.0,1,0.672,40.9,25
35040.0,1,-1.688,47.0,19
36222.0,0,-0.656,53.1,28
56069.0,0,1.04,50.1,18
41568.0,0,-0.888,35.3,20
61510.0,1,0.778,35.7,27
26431.0,0,0.1,15.4,21
56722.0,1,0.994,33.1,18
43603.0,0,-0.005,19.2,21
40331.0,1,-0.016,36.3,22
34475.0,0,-1.264,50.5,21
38337.0,1,-0.09,41.7,17
41481.0,1,-0.828,21.7,23
56779.0,1,0.757,45.7,19
38894.0,1,-1.386,43.1,26
52402.0,1,0.902,22.2,27
57569.0,0,1.05,29.5,19
47799.0,1,0.687,45.9,18
20539.0,0,-1.482,39.5,32
31519.0,0,-1.237,42.1,19
48459.0,0,0.216,20.7,25
45139.0,0,0.128,38.2,18
42379.0,1,-0.362,46.0,29
44738.0,0,-0.193,30.6,25
36642.0,1,-1.052,36.3,26
22206.0,0,-1.001,34.0,29
36433.0,0,-1.062,36.5,22
33038.0,1,-0.563,39.8,20
41562.0,0,-0.121,24.1,25
51838.0,1,-0.339,39.9,25
31824.0,1,-0.923,34.1,37
57002.0,0,1.06,57.9,28
52564.0,0,0.201,36.4,25
35693.0,1,-0.998,39.0,29
82026.0,1,2.683,31.3,29
9296.0,0,-2.556,36.0,30
61841.0,1,0.622,27.0,17
64739.0,1,0.337,33.7,26
33282.0,1,-0.577,31.4,20
35072.0,0,-1.034,19.2,30
37397.0,1,-0.083,24.3,24
63481.0,0,1.062,33.5,18
63328.0,1,0.901,42.7,23
38628.0,0,0.49,28.8,25
40002.0,0,0.213,30.8,25
51040.0,1,0.051,30.0,27
55925.0,1,0.939,24.2,14
54696.0,1,0.135,35.1,24
58956.0,1,0.245,50.9,30
59525.0,1,1.378,34.0,33
23584.0,0,-0.515,29.4,18
50488.0,0,0.345,40.4,28
38565.0,0,-0.056,49.2,25
44728.0,1,-0.828,49.4,25
82946.0,1,1.455,40.4,20
34113.0,0,-0.94,49.4,19
42919.0,1,-0.355,25.1,15
32479.0,1,-0.831,29.3,36
62367.0,1,0.454,33.6,25
54550.0,0,0.597,47.1,36
53410.0,0,1.653,16.8,24
56011.0,1,1.663,38.3,27
59941.0,0,1.64,33.2,19
56767.0,0,0.552,52.1,18
65535.0,1,1.041,30.1,22
40847.0,1,-0.221,45.5,22
43758.0,1,-0.957,40.0,28
80872.0,1,1.25,43.8,30
40040.0,1,-0.761,48.7,27
62276.0,0,0.707,44.1,27
64975.0,0,1.536,39.4,21
38572.0,0,0.028,37.0,21
67069.0,1,1.458,29.3,34
51927.0,0,0.138,29.1,22
48294.0,1,-0.004,43.3,22
57509.0,0,0.743,24.5,27
72492.0,0,1.909,33.8,27
27050.0,0,-1.149,15.9,30
56393.0,1,0.355,39.4,23
46628.0,1,-0.63,43.8,23
34020.0,1,0.359,36.0,22
46558.0,1,0.594,28.8,28
24908.0,0,-1.33,35.9,26
28794.0,0,-0.977,41.7,21
61201.0,0,0.978,21.6,30
52806.0,0,0.508,43.7,10
46574.0,0,-0.556,27.9,25
47975.0,1,0.132,49.4,20
63829.0,0,1.005,39.6,28
53414.0,1,0.968,37.4,16
5728.0,0,-1.999,35.9,22
36030.0,0,-0.469,27.6,29
58428.0,0,1.726,39.8,26
