purchase,coupon,age,months,app_open,loyalty
60383.0,0,44.2,22,10.0,0.38
45730.0,1,36.8,23,7.0,-0.556
46366.0,1,40.1,20,7.0,-0.13
60214.0,1,28.2,18,16.0,1.669
22648.0,0,39.6,21,0.0,-0.943
64231.0,1,33.8,17,18.0,1.615
33709.0,0,30.3,28,5.0,-0.322
55195.0,0,45.3,23,17.0,1.325
14478.0,0,22.6,25,0.0,-1.407
56275.0,0,43.6,32,10.0,0.586
34570.0,0,44.8,27,1.0,-0.737
30978.0,0,29.2,25,0.0,-1.415
51249.0,0,29.8,31,11.0,0.219
61415.0,1,35.8,24,15.0,1.009
54359.0,0,40.8,14,1.0,-0.845
32972.0,0,36.5,23,0.0,-1.499
33264.0,0,42.3,19,8.0,-0.092
50465.0,0,55.6,26,4.0,-0.087
55186.0,1,32.9,34,11.0,0.548
42890.0,0,20.8,24,17.0,0.95
33953.0,0,46.3,24,7.0,-0.059
77617.0,1,54.8,31,16.0,1.856
55460.0,1,41.9,18,8.0,0.224
33641.0,1,27.1,24,5.0,-0.346
35437.0,1,36.8,21,3.0,-1.612
45650.0,1,26.8,26,10.0,-0.263
52495.0,1,44.4,15,7.0,-0.336
67014.0,1,24.5,29,13.0,0.96
50032.0,0,35.0,31,13.0,0.462
44426.0,0,28.0,35,0.0,-1.179
41264.0,1,39.3,25,11.0,0.172
74831.0,1,34.3,26,14.0,0.672
56771.0,0,39.8,26,17.0,1.528
55100.0,0,38.2,24,16.0,0.888
50913.0,1,28.1,24,12.0,0.761
45847.0,1,44.3,21,6.0,0.06
72975.0,0,37.5,25,12.0,0.388
53809.0,0,28.1,20,15.0,1.25
43577.0,1,60.4,32,1.0,-1.333
38438.0,0,42.8,19,10.0,-0.349
42192.0,0,36.5,21,2.0,-0.773
46719.0,0,52.2,22,10.0,0.379
65174.0,0,56.4,28,19.0,1.23
42648.0,0,36.5,25,6.0,-0.597
11863.0,0,41.5,29,0.0,-2.39
63033.0,0,28.1,37,4.0,-0.412
60588.0,0,36.5,22,12.0,0.913
52345.0,1,36.0,25,10.0,0.538
48838.0,1,39.8,30,11.0,0.428
43673.0,0,41.3,29,6.0,-0.28
19763.0,0,43.6,20,1.0,-1.279
66198.0,0,40.4,27,9.0,0.515
37023.0,0,25.9,27,3.0,-0.834
72898.0,1,28.6,29,17.0,2.184
59594.0,0,32.5,26,12.0,0.571
36637.0,1,35.2,34,7.0,-0.581
30392.0,0,48.5,27,1.0,-0.611
45099.0,1,26.4,30,8.0,-0.093
42210.0,0,34.4,23,5.0,-0.24
69076.0,1,47.5,35,16.0,1.117
34577.0,0,35.0,23,9.0,0.186
32261.0,0,42.6,20,4.0,-0.732
45208.0,1,36.6,22,19.0,1.89
39718.0,1,40.6,26,11.0,0.049
58405.0,0,35.7,19,13.0,0.769
45990.0,0,44.7,23,3.0,-0.608
37704.0,0,22.5,24,10.0,0.363
44992.0,0,34.4,22,9.0,0.311
24974.0,1,41.0,20,0.0,-1.89
81209.0,1,43.3,23,19.0,2.015
73960.0,0,52.9,20,14.0,1.291
41472.0,0,34.1,28,6.0,-0.397
32107.0,0,52.8,26,1.0,-1.102
36833.0,0,31.4,26,12.0,0.348
50698.0,1,51.3,19,8.0,0.087
68894.0,0,46.2,34,6.0,0.356
59450.0,1,28.9,26,8.0,0.192
55134.0,1,41.1,21,8.0,0.506
69118.0,1,37.5,32,18.0,1.447
51247.0,1,44.3,30,8.0,0.568
28812.0,0,35.8,23,0.0,-1.05
66871.0,1,34.9,34,15.0,1.363
68146.0,0,51.7,26,21.0,1.641
93163.0,1,37.0,22,25.0,3.152
41054.0,0,46.3,28,1.0,-1.123
52541.0,0,35.7,29,11.0,0.243
14122.0,0,54.7,23,0.0,-2.082
43729.0,0,31.2,29,13.0,0.553
31597.0,0,31.9,31,7.0,-0.548
75252.0,1,53.2,25,21.0,1.923
16027.0,0,33.6,11,1.0,-0.775
25281.0,0,54.0,16,0.0,-1.689
51952.0,0,46.9,25,7.0,-0.471
25597.0,0,36.5,21,0.0,-1.975
50687.0,1,19.9,21,11.0,0.751
14404.0,0,37.8,24,0.0,-2.065
51940.0,0,39.0,25,10.0,0.028
22466.0,0,49.7,16,0.0,-2.078
44568.0,1,53.9,25,5.0,-0.32
58181.0,0,31.2,21,15.0,1.643
50941.0,0,46.0,24,10.0,0.361
33162.0,0,45.7,24,2.0,-0.863
55911.0,1,48.7,27,8.0,-0.031
55094.0,0,43.0,21,6.0,0.018
39820.0,1,18.6,25,11.0,0.473
18358.0,0,36.4,24,0.0,-1.367
61762.0,0,26.4,28,9.0,0.593
13370.0,0,36.0,24,0.0,-2.704
31058.0,0,47.8,31,2.0,-0.63
47664.0,0,41.1,26,5.0,-0.488
56456.0,0,49.5,22,12.0,0.633
65410.0,1,41.4,20,9.0,0.023
22303.0,0,25.0,15,0.0,-1.406
38468.0,0,12.8,26,1.0,-0.985
36417.0,0,39.5,27,11.0,0.199
54299.0,0,35.9,22,7.0,-0.079
47738.0,1,28.2,28,5.0,-0.579
48714.0,0,21.0,21,5.0,-0.481
63737.0,1,30.7,23,13.0,0.696
39504.0,1,36.1,19,4.0,-0.518
35973.0,0,44.7,27,8.0,-0.088
69506.0,0,39.9,40,21.0,2.17
19439.0,1,54.1,26,1.0,-1.424
11657.0,0,27.6,14,0.0,-1.852
61932.0,1,46.8,24,9.0,0.784
39945.0,1,38.5,27,2.0,-0.679
39234.0,0,44.9,19,8.0,-0.318
27027.0,0,33.6,17,3.0,-0.781
29911.0,0,48.7,28,7.0,-0.26
70082.0,1,41.0,30,15.0,1.599
55440.0,0,31.2,19,13.0,0.802
46596.0,0,37.9,21,11.0,0.862
25978.0,1,35.6,23,0.0,-1.416
46657.0,1,42.9,22,0.0,-1.151
18837.0,0,26.2,27,0.0,-2.839
24568.0,0,37.7,31,4.0,-0.809
60196.0,1,42.0,29,15.0,0.957
62493.0,0,38.3,23,8.0,0.517
45231.0,1,51.5,23,7.0,-0.222
42342.0,0,45.7,18,7.0,-0.022
47864.0,1,37.9,22,1.0,-0.689
56279.0,0,40.2,28,9.0,0.205
62116.0,0,41.0,25,12.0,0.766
22918.0,0,42.0,19,0.0,-1.616
50160.0,0,19.7,20,10.0,0.3
68495.0,1,35.0,14,12.0,0.932
36393.0,0,23.2,20,7.0,-0.415
53299.0,1,50.8,16,8.0,0.701
88525.0,0,37.4,25,25.0,2.815
62821.0,1,36.1,25,4.0,-0.104
68385.0,0,47.0,27,9.0,0.393
33181.0,0,42.2,22,5.0,-0.738
42490.0,0,26.7,21,7.0,0.181
41784.0,0,37.3,23,8.0,0.46
50380.0,1,34.6,23,14.0,0.195
22154.0,0,20.6,28,0.0,-1.02
45228.0,1,31.1,25,13.0,0.206
71080.0,1,36.2,26,16.0,1.462
56531.0,1,36.9,26,10.0,0.449
39635.0,0,23.2,24,15.0,0.962
57646.0,0,49.5,31,9.0,-0.237
44550.0,0,37.0,22,10.0,0.75
45520.0,1,38.4,34,9.0,0.279
24279.0,0,42.0,25,4.0,-0.951
41950.0,0,30.1,23,10.0,0.319
31010.0,1,42.6,32,4.0,-0.992
29675.0,0,34.3,24,5.0,-0.633
26813.0,0,29.0,28,13.0,0.189
49667.0,0,43.7,21,10.0,0.297
33823.0,0,52.9,20,1.0,-1.189
78890.0,1,45.2,21,15.0,1.054
57739.0,0,47.2,28,11.0,0.572
31390.0,0,32.8,23,5.0,-0.705
17147.0,1,22.0,23,0.0,-1.538
45526.0,0,52.9,29,9.0,-0.145
46120.0,0,58.5,24,7.0,-0.446
49045.0,1,53.4,32,10.0,0.113
40427.0,0,34.6,24,7.0,-0.363
33557.0,0,26.5,21,0.0,-2.007
38268.0,1,27.3,23,5.0,-0.388
24913.0,1,21.2,16,8.0,-0.306
59031.0,0,36.9,23,15.0,0.634
44345.0,1,54.1,24,0.0,-0.698
54060.0,1,36.6,24,17.0,1.679
24535.0,0,41.0,18,0.0,-1.912
54814.0,0,51.8,25,14.0,1.311
48433.0,1,34.0,26,5.0,-0.224
75626.0,1,58.4,20,14.0,0.86
48130.0,0,57.9,28,12.0,0.08
69544.0,1,36.7,22,11.0,1.14
27857.0,0,32.2,16,5.0,-0.387
18107.0,0,45.0,12,2.0,-1.099
77864.0,0,34.5,26,18.0,1.421
44566.0,0,26.4,26,8.0,-0.113
58874.0,1,50.8,31,13.0,0.222
74858.0,1,50.2,30,15.0,1.235
28227.0,0,39.6,23,4.0,-1.032
60253.0,1,25.4,27,10.0,0.595
40665.0,0,25.7,21,5.0,-0.59
32616.0,0,39.1,22,5.0,-0.132
57421.0,0,33.0,26,10.0,0.072
35541.0,0,34.6,18,0.0,-1.5
26517.0,0,48.2,23,4.0,-0.779
63115.0,0,45.3,21,15.0,1.351
54253.0,0,51.8,17,14.0,0.886
57709.0,1,28.1,28,8.0,-0.063
36918.0,0,34.6,29,7.0,0.243
71027.0,0,45.6,23,4.0,-0.294
63955.0,1,42.5,27,16.0,1.357
54202.0,1,53.3,27,8.0,-0.2
57713.0,0,42.2,16,13.0,0.232
60357.0,0,56.5,27,15.0,1.146
35362.0,0,43.4,24,5.0,-0.777
64476.0,1,48.6,26,14.0,1.559
19465.0,0,34.8,27,3.0,-1.53
67352.0,0,38.1,28,19.0,1.63
41012.0,0,47.1,26,6.0,-0.373
41032.0,0,54.1,28,6.0,-0.243
23206.0,1,45.3,27,0.0,-1.89
42428.0,0,37.2,17,4.0,-0.455
27208.0,0,51.8,20,6.0,-1.04
31845.0,0,16.1,22,2.0,-0.608
49008.0,0,23.8,28,5.0,-0.137
62094.0,1,44.8,23,12.0,0.958
42716.0,1,38.1,28,7.0,0.208
49809.0,0,44.1,27,10.0,0.308
38047.0,1,38.6,23,4.0,-1.096
41202.0,0,43.7,15,1.0,-0.881
61520.0,1,29.9,21,16.0,1.799
34165.0,1,43.7,18,4.0,-0.735
64005.0,1,47.9,26,18.0,1.656
41950.0,1,50.2,26,9.0,-0.243
54488.0,1,58.1,26,7.0,0.002
64366.0,1,40.4,17,14.0,1.07
71281.0,1,40.7,21,15.0,1.272
39856.0,0,22.8,21,8.0,-0.111
30701.0,1,32.7,22,5.0,-0.388
49595.0,0,36.1,26,7.0,-0.056
51104.0,0,48.5,21,6.0,0.338
57659.0,1,31.9,22,12.0,0.891
39178.0,1,46.0,26,9.0,0.004
53058.0,1,38.0,21,13.0,0.619
56645.0,1,36.2,19,17.0,1.638
54605.0,1,40.5,14,13.0,0.381
44714.0,0,34.1,25,10.0,0.312
19373.0,0,33.7,12,0.0,-1.519
-623.0,0,21.0,29,0.0,-2.631
59305.0,1,35.5,19,13.0,0.388
40874.0,0,33.2,24,7.0,-0.095
36544.0,0,32.8,14,2.0,-0.515
43464.0,0,42.2,29,5.0,0.244
32459.0,0,44.6,27,7.0,-0.06
55029.0,0,40.3,27,16.0,1.128
48954.0,1,48.0,32,7.0,0.086
37642.0,0,43.8,17,1.0,-0.747
55599.0,1,35.0,20,13.0,0.99
38353.0,1,33.4,22,9.0,-0.217
38161.0,0,41.1,17,8.0,0.527
42919.0,1,43.7,22,4.0,-0.477
33526.0,0,52.0,28,7.0,-0.65
61163.0,1,49.9,24,9.0,0.084
44743.0,0,32.6,21,8.0,0.013
55702.0,0,37.0,28,10.0,0.48
42992.0,1,44.7,21,6.0,-0.269
25776.0,0,48.7,23,0.0,-1.836
33289.0,0,47.4,21,4.0,-0.433
43604.0,0,37.4,18,11.0,0.794
43272.0,1,25.5,28,8.0,-0.297
43908.0,0,28.0,19,6.0,-0.246
45279.0,1,40.7,28,15.0,0.986
32177.0,0,41.4,21,4.0,-0.712
41975.0,1,27.0,22,0.0,-1.543
47373.0,0,38.4,27,7.0,-0.161
54438.0,1,44.3,20,4.0,-0.484
25206.0,0,26.5,18,1.0,-0.966
41690.0,0,49.0,29,4.0,-0.175
60666.0,0,34.2,38,9.0,0.492
55163.0,1,50.6,27,7.0,-0.009
47129.0,0,32.7,25,7.0,0.307
57921.0,1,27.7,24,16.0,1.813
48853.0,0,33.4,22,8.0,-0.343
68879.0,0,37.0,28,10.0,0.278
25732.0,0,34.1,25,4.0,-0.509
44349.0,0,35.8,18,7.0,-0.846
39136.0,1,41.3,32,1.0,-0.585
35130.0,0,36.3,19,7.0,-0.479
51172.0,0,37.3,24,10.0,0.359
60181.0,0,20.9,21,24.0,2.349
34698.0,0,41.9,15,4.0,-0.716
29977.0,1,37.1,25,2.0,-0.417
51667.0,0,54.1,31,8.0,-0.063
66610.0,0,28.6,27,11.0,0.396
39734.0,0,19.9,22,5.0,0.264
62786.0,1,44.2,24,20.0,1.284
15247.0,0,41.5,24,0.0,-2.426
23336.0,0,27.9,28,0.0,-2.387
43199.0,1,22.7,26,3.0,-0.496
72836.0,1,53.4,35,16.0,1.097
24284.0,0,52.1,25,1.0,-1.566
8046.0,0,13.1,22,0.0,-3.008
28224.0,1,33.4,30,11.0,0.571
56160.0,0,54.6,27,8.0,0.244
21061.0,0,33.2,23,1.0,-1.09
28817.0,0,33.1,20,1.0,-0.986
41501.0,1,35.2,23,3.0,-0.97
31956.0,0,26.8,23,7.0,0.111
46843.0,1,21.0,26,5.0,-0.626
55113.0,1,48.5,28,9.0,0.494
19005.0,0,19.6,22,0.0,-2.855
28666.0,0,40.5,29,4.0,-0.857
21715.0,1,46.9,27,0.0,-1.126
40915.0,1,23.5,17,8.0,-0.256
43854.0,0,28.8,35,6.0,-0.538
64561.0,1,50.1,24,12.0,0.798
14803.0,0,43.3,27,0.0,-1.859
32223.0,0,31.8,28,8.0,0.045
52805.0,1,50.0,19,14.0,0.558
71421.0,0,50.1,16,23.0,1.857
44349.0,0,40.7,30,5.0,-0.482
58720.0,0,29.0,18,11.0,0.324
18546.0,0,33.9,19,0.0,-1.804
1367.0,0,40.9,22,0.0,-2.392
66428.0,1,36.1,20,13.0,0.845
47703.0,0,47.4,24,5.0,-0.006
60105.0,0,22.7,30,13.0,1.179
31414.0,0,23.1,20,1.0,-1.373
65219.0,1,39.8,28,10.0,0.52
66304.0,0,33.1,24,21.0,1.869
58308.0,0,31.7,24,11.0,0.42
52484.0,1,20.3,22,13.0,0.277
41687.0,0,38.2,34,9.0,0.009
25004.0,0,37.5,29,1.0,-1.571
68781.0,1,44.5,18,17.0,1.356
32702.0,0,38.7,28,5.0,-0.611
58747.0,0,36.7,29,13.0,0.504
29675.0,0,49.8,27,0.0,-1.563
32531.0,0,24.9,28,1.0,-1.179
77550.0,1,43.4,25,17.0,1.435
39778.0,0,21.3,18,7.0,-0.347
62753.0,1,29.6,15,15.0,1.453
45582.0,1,25.9,30,6.0,-0.078
20993.0,0,45.8,15,0.0,-1.842
58705.0,0,37.3,28,17.0,0.892
47808.0,0,37.9,20,3.0,-0.59
46230.0,0,26.9,22,11.0,0.699
38753.0,0,35.0,22,10.0,0.025
35818.0,0,30.4,26,0.0,-1.543
43218.0,0,41.8,26,10.0,0.164
76197.0,1,28.1,33,23.0,2.196
51576.0,1,51.3,27,10.0,0.493
30361.0,1,21.2,20,8.0,-0.058
61080.0,1,29.9,24,15.0,1.075
57565.0,0,54.8,18,8.0,0.211
46365.0,0,33.6,25,10.0,0.21
17875.0,0,24.9,24,4.0,-1.092
52207.0,1,40.2,26,9.0,0.234
50265.0,0,33.2,23,15.0,1.035
10957.0,0,29.6,16,3.0,-0.836
61803.0,1,27.0,20,16.0,1.424
54794.0,1,65.7,23,9.0,-0.092
41991.0,0,35.5,18,1.0,-0.888
68138.0,0,18.7,25,17.0,0.998
51807.0,1,52.9,24,8.0,-0.287
66299.0,1,44.1,29,11.0,0.76
29673.0,0,30.3,23,10.0,-0.292
55457.0,0,28.7,23,8.0,-0.06
62272.0,0,44.7,26,10.0,0.494
45383.0,0,35.5,26,12.0,0.291
22418.0,0,18.7,19,0.0,-1.996
40274.0,0,55.9,32,0.0,-1.121
69864.0,0,33.7,38,13.0,0.929
45849.0,0,53.0,32,8.0,-0.132
33663.0,0,50.8,20,1.0,-0.524
21876.0,0,28.0,18,0.0,-1.359
44167.0,0,48.3,42,2.0,-1.08
4002.0,0,31.5,23,0.0,-2.022
20608.0,1,19.3,28,8.0,-0.101
43336.0,0,33.8,20,4.0,-0.598
36196.0,0,42.0,25,0.0,-0.967
43436.0,0,33.4,24,9.0,-0.068
38463.0,0,34.9,25,12.0,0.364
59755.0,1,49.4,18,20.0,2.093
20741.0,0,39.1,19,0.0,-1.512
60541.0,0,29.6,25,16.0,1.159
52044.0,0,45.0,20,13.0,0.973
45748.0,0,40.0,38,0.0,-0.779
37424.0,0,12.8,32,10.0,0.203
34396.0,0,42.3,17,4.0,-0.458
58442.0,1,41.9,35,8.0,0.186
64124.0,1,38.2,30,20.0,1.509
53986.0,1,46.9,25,11.0,0.606
46347.0,0,31.3,32,11.0,0.509
33910.0,0,41.4,26,6.0,-0.43
26674.0,0,22.3,20,0.0,-1.484
48179.0,1,42.1,16,5.0,-0.208
67426.0,1,57.5,26,15.0,1.207
23052.0,1,28.1,24,0.0,-1.527
27387.0,0,30.4,14,2.0,-1.055
56418.0,0,30.9,16,9.0,0.126
22410.0,0,39.3,27,7.0,-0.985
48982.0,0,27.4,25,1.0,-0.793
44546.0,1,42.2,26,7.0,-0.424
27042.0,0,46.5,18,2.0,-1.366
40139.0,0,43.3,17,3.0,-0.974
38050.0,1,20.3,29,11.0,0.703
42047.0,0,48.0,26,3.0,-1.307
41493.0,0,47.4,22,0.0,-1.598
47989.0,0,46.3,28,3.0,-0.63
40124.0,1,41.7,23,15.0,0.732
52081.0,1,40.2,25,6.0,-0.197
51942.0,0,48.3,14,8.0,-0.465
61960.0,0,57.2,31,5.0,0.044
11957.0,0,28.5,28,0.0,-1.746
60085.0,0,48.8,22,10.0,0.495
66036.0,1,37.1,21,11.0,0.383
39530.0,0,36.7,22,5.0,-0.409
45745.0,1,22.6,23,13.0,1.006
38072.0,0,35.2,27,4.0,-1.127
69270.0,1,28.0,29,18.0,1.128
44044.0,0,33.4,20,8.0,0.154
28588.0,0,27.0,19,3.0,-0.337
53543.0,1,33.5,18,4.0,-0.02
35153.0,0,33.9,16,8.0,-0.107
65967.0,1,39.0,25,17.0,1.22
43123.0,0,21.9,30,2.0,-1.077
21811.0,0,23.5,32,3.0,-0.763
69641.0,1,41.6,32,13.0,1.036
34805.0,0,30.0,24,6.0,-0.596
59573.0,1,48.7,28,17.0,0.901
73246.0,1,40.3,27,14.0,1.699
35518.0,0,44.1,28,5.0,-0.402
48292.0,1,52.1,22,10.0,0.681
16218.0,0,34.9,24,0.0,-1.154
62649.0,0,32.3,23,10.0,0.755
48527.0,1,46.7,24,10.0,0.199
55800.0,0,43.1,24,12.0,0.473
33292.0,0,36.1,26,7.0,-0.646
17060.0,0,51.9,21,0.0,-1.661
57539.0,1,35.9,18,8.0,0.503
22912.0,0,38.3,25,0.0,-2.063
42128.0,1,38.2,24,3.0,-0.317
59907.0,1,28.7,23,11.0,0.941
39335.0,0,38.8,23,10.0,0.192
80360.0,1,52.0,17,20.0,1.948
72508.0,1,42.4,31,15.0,1.025
43874.0,0,38.3,28,3.0,-0.654
41709.0,0,36.4,23,10.0,0.027
44003.0,0,41.3,18,7.0,-0.047
40689.0,0,45.5,30,1.0,-1.582
47678.0,1,44.1,24,3.0,-0.94
54524.0,0,34.7,29,4.0,-0.561
15208.0,0,41.2,27,0.0,-2.036
39728.0,0,42.8,27,8.0,0.047
43575.0,1,27.9,20,10.0,-0.249
29233.0,0,39.7,29,0.0,-1.673
42870.0,0,16.4,12,10.0,0.404
52997.0,1,42.8,19,12.0,0.716
62254.0,1,44.6,27,11.0,0.227
42707.0,0,45.5,31,7.0,-0.324
44383.0,1,34.0,23,11.0,0.591
46029.0,0,41.1,31,10.0,0.68
52201.0,0,52.2,22,8.0,0.307
63447.0,1,52.1,21,3.0,-0.825
40068.0,0,37.7,23,12.0,0.277
60036.0,1,39.4,25,15.0,1.195
57945.0,0,49.1,21,3.0,-0.597
66650.0,1,23.0,23,17.0,2.098
42452.0,0,34.8,28,8.0,-0.526
64000.0,0,51.4,33,9.0,0.032
31181.0,0,47.8,27,6.0,-0.672
49559.0,1,41.7,29,11.0,0.223
18360.0,0,22.9,27,0.0,-1.742
24229.0,0,37.5,15,5.0,-0.546
43565.0,0,32.1,25,4.0,-1.092
45237.0,1,41.3,24,9.0,0.135
47509.0,0,29.9,19,15.0,0.994
47658.0,0,27.7,25,14.0,0.646
20873.0,0,17.4,25,0.0,-2.372
75041.0,1,50.2,24,20.0,2.042
43210.0,0,34.0,33,10.0,0.295
40391.0,1,39.6,16,5.0,-0.776
53383.0,0,38.0,25,10.0,0.157
44523.0,0,27.3,21,11.0,0.176
35231.0,1,25.4,20,5.0,-0.667
52394.0,0,27.9,17,10.0,0.198
36192.0,0,30.8,30,3.0,-0.607
55963.0,1,41.7,22,4.0,-0.404
30710.0,0,30.0,31,5.0,-0.686
25180.0,0,55.5,30,0.0,-1.433
40460.0,0,48.3,22,9.0,0.146
53125.0,1,46.1,19,14.0,0.585
53819.0,1,36.8,24,14.0,0.515
49105.0,1,53.1,23,14.0,0.82
51739.0,1,35.8,22,9.0,0.324
45483.0,1,37.7,22,5.0,-0.533
49207.0,1,39.7,38,15.0,0.84
25993.0,0,45.0,27,0.0,-1.358
41687.0,1,44.4,20,1.0,-0.901
23002.0,0,33.2,20,5.0,-0.964
57833.0,1,32.7,26,15.0,1.08
69579.0,1,44.4,28,13.0,0.943
69482.0,1,45.2,26,12.0,0.487
63592.0,1,34.1,24,16.0,1.072
31914.0,0,22.1,31,1.0,-0.879
47661.0,1,35.9,24,10.0,0.349
51119.0,0,44.2,22,7.0,-0.125
66738.0,0,56.1,24,14.0,0.847
34369.0,1,26.0,19,9.0,-0.115
47024.0,0,33.7,25,5.0,-0.385
45250.0,0,34.1,21,8.0,0.541
49271.0,0,51.6,18,15.0,0.876
37698.0,0,37.7,35,2.0,-0.668
54239.0,1,28.9,27,8.0,-0.061
35812.0,0,43.6,26,1.0,-1.058
16275.0,0,34.0,23,0.0,-2.498
50188.0,1,25.8,19,13.0,0.2
54309.0,0,29.1,23,18.0,0.609
53633.0,1,55.3,29,6.0,0.262
26637.0,0,41.8,22,0.0,-1.95
38074.0,1,39.1,22,6.0,-0.351
22813.0,0,35.5,23,0.0,-2.218
68531.0,0,40.9,24,18.0,1.37
37581.0,0,40.8,23,4.0,-1.086
68511.0,0,40.9,35,16.0,1.255
62242.0,1,39.1,20,12.0,0.946
43484.0,0,46.7,18,4.0,-0.901
13868.0,0,38.2,28,1.0,-1.133
57368.0,1,28.2,24,10.0,0.35
50953.0,0,31.9,31,2.0,-0.844
37886.0,0,18.2,23,11.0,0.102
36176.0,0,58.3,24,8.0,-0.483
34211.0,0,46.6,20,0.0,-1.781
10375.0,0,29.7,29,0.0,-2.23
41364.0,0,35.2,22,9.0,0.227
41866.0,1,31.6,26,2.0,-0.562
34085.0,0,53.4,24,5.0,-0.553
61021.0,1,23.8,24,11.0,0.696
52727.0,0,39.1,24,12.0,1.173
46652.0,1,36.9,21,5.0,-0.273
48429.0,1,46.3,30,4.0,-0.341
64157.0,0,37.0,25,10.0,0.5
34402.0,0,20.4,20,0.0,-1.357
40665.0,0,35.5,13,9.0,0.223
39448.0,0,28.3,22,10.0,0.552
60386.0,0,38.8,27,13.0,0.68
19283.0,0,52.3,28,0.0,-1.937
31769.0,0,20.6,31,4.0,-0.761
25782.0,0,30.0,30,2.0,-0.878
52602.0,0,32.5,34,8.0,0.1
43225.0,0,34.2,16,9.0,0.481
66590.0,1,45.4,24,15.0,1.497
39244.0,0,36.3,28,6.0,-0.495
40321.0,0,42.2,21,1.0,-0.498
66351.0,1,31.7,26,15.0,1.15
49161.0,1,40.3,21,9.0,0.297
54847.0,0,45.8,22,17.0,1.268
34890.0,1,30.7,22,7.0,0.289
34308.0,0,45.8,31,1.0,-1.157
30225.0,1,38.5,22,1.0,-1.333
24266.0,0,48.5,35,0.0,-1.552
52743.0,0,36.0,23,10.0,0.662
69483.0,1,41.8,24,15.0,1.189
78227.0,1,37.6,21,20.0,1.849
44292.0,1,37.0,18,13.0,0.843
61056.0,1,40.6,33,16.0,1.163
47533.0,0,43.4,30,2.0,-0.58
46417.0,1,25.5,32,0.0,-1.156
51813.0,1,52.3,15,13.0,0.85
57449.0,0,19.4,21,8.0,0.418
33661.0,0,31.2,21,7.0,0.107
57693.0,0,37.1,20,12.0,0.387
49243.0,1,42.1,20,10.0,0.323
79273.0,1,53.8,30,15.0,1.284
55240.0,0,19.4,31,14.0,1.295
47090.0,0,32.9,19,13.0,0.544
51092.0,0,16.7,26,13.0,0.846
39320.0,0,38.3,27,9.0,0.514
29174.0,1,40.7,27,1.0,-0.461
63146.0,1,53.9,23,16.0,0.757
36755.0,0,39.2,27,0.0,-1.394
67273.0,1,48.4,26,15.0,1.054
20110.0,0,43.8,18,4.0,-1.195
50218.0,0,33.6,18,10.0,0.286
24423.0,0,23.9,23,2.0,-0.845
57114.0,1,40.8,19,8.0,0.553
50605.0,0,23.1,21,5.0,-0.034
31345.0,0,51.0,28,0.0,-1.595
63754.0,1,36.4,21,13.0,0.421
40858.0,1,50.0,21,4.0,-0.578
55320.0,1,33.2,21,12.0,0.881
45958.0,0,40.7,25,9.0,0.001
38518.0,0,40.1,21,9.0,0.395
29618.0,0,37.5,22,3.0,-0.958
37558.0,1,33.7,24,5.0,-0.589
40213.0,1,41.9,22,4.0,-0.459
56438.0,0,28.7,27,13.0,0.857
50872.0,0,25.9,22,22.0,1.677
31637.0,1,50.4,28,4.0,-0.805
70669.0,1,45.3,23,17.0,1.077
5605.0,1,38.7,23,0.0,-2.17
37298.0,0,54.7,21,3.0,-1.194
29305.0,0,35.3,21,4.0,-0.959
32835.0,0,51.2,29,0.0,-1.353
39925.0,0,39.8,31,0.0,-1.584
49569.0,1,27.8,21,9.0,0.413
52406.0,1,56.5,21,4.0,-0.214
52307.0,0,47.9,29,11.0,0.379
52229.0,0,36.8,25,13.0,0.69
46213.0,0,45.3,19,10.0,0.266
58096.0,0,34.0,26,12.0,0.658
43357.0,1,46.3,29,7.0,-0.07
19713.0,1,14.1,18,6.0,-1.187
57960.0,1,27.8,16,12.0,1.058
43342.0,1,47.8,22,6.0,-0.589
19605.0,0,35.5,29,2.0,-0.936
43492.0,0,40.1,27,5.0,-0.178
21611.0,0,24.5,22,2.0,-0.913
48177.0,0,56.5,27,3.0,-0.417
39685.0,1,49.9,26,9.0,0.344
66680.0,1,36.0,22,10.0,0.348
33313.0,1,34.0,22,0.0,-0.898
33772.0,0,48.3,25,6.0,-0.488
62402.0,1,57.8,29,13.0,1.074
60038.0,1,47.5,26,8.0,0.496
82082.0,1,59.7,19,18.0,2.075
55784.0,0,28.8,26,19.0,1.18
44393.0,0,29.8,17,11.0,1.144
16064.0,0,26.1,21,1.0,-1.388
56920.0,0,42.4,24,11.0,0.764
52525.0,0,39.8,25,7.0,-0.053
45500.0,0,36.5,17,6.0,-0.551
48575.0,0,46.1,20,10.0,0.168
65929.0,0,50.3,25,12.0,0.945
66020.0,1,22.7,20,8.0,0.501
43686.0,0,32.0,28,4.0,-0.878
64916.0,1,46.2,22,14.0,0.742
29995.0,0,33.3,24,4.0,-0.638
53104.0,0,30.0,20,10.0,0.217
44777.0,0,48.2,16,5.0,-0.303
45645.0,0,25.1,25,5.0,-0.219
63031.0,0,35.0,21,13.0,0.766
35279.0,0,41.3,22,3.0,-1.04
69661.0,1,32.3,25,20.0,1.945
15563.0,0,45.8,24,0.0,-1.821
34403.0,0,32.3,24,3.0,-0.598
56458.0,1,52.1,26,13.0,0.37
57244.0,1,36.7,26,11.0,0.584
46952.0,0,44.7,26,7.0,-0.1
52706.0,0,45.5,23,5.0,-0.057
60108.0,1,31.7,31,10.0,0.411
